generation,best_fitness,mean_fitness,std_fitness,best_directivity_dbi
0,110.11495888335216,32.131111677423426,30.967038491715332,12.085469976389334
1,114.24775489700603,53.102179148042,34.00023870130421,14.473973324175125
2,114.24775489700603,51.332938083759004,38.46891455812072,14.473973324175125
3,114.35816946782587,63.49268817706401,31.87767966971256,14.50003348074433
4,114.36726079526413,66.2352894679586,37.360943978904956,14.651662054764369
5,114.6934912973391,78.86412026064812,35.01734523845242,14.802101513682999
6,114.90918210320093,85.59381311856545,33.20662374682535,14.954257261165605
7,115.05261022608704,91.43131403993921,34.492646429779455,15.248941606966309
8,115.05261022608704,111.09895890695873,10.355461623157195,15.248941606966309
9,115.17889473954044,113.28603011846488,1.796139744941776,15.178894739545441
10,115.47371611157507,112.99193900647529,2.030878301533332,15.832086487661151
11,115.55967180524938,113.50170016964421,1.925350338494472,15.963975968779629
12,115.7116787941129,113.93740838787124,1.3993720026814662,15.817157732279188
13,116.0964968496461,113.7048780617804,2.2751089678943486,16.134271616087087
14,116.0964968496461,114.09562140630108,1.3342883336323486,16.134271616087087
15,116.10394247088772,113.99609183097222,1.7327969040582787,16.126535839508183
16,116.10394247088772,114.56330895553067,1.6291693001248255,16.126535839508183
17,116.2443650352343,114.70739843441649,1.6967695554031987,16.244365035238012
18,116.2443650352343,114.65629694563671,1.6054942780283832,16.244365035238012
19,116.27941182426741,115.13273367840615,1.54111429381912,16.279411824271087
20,116.27941182426741,115.16199165475678,1.2178422218324874,16.279411824271087
21,116.27941182426741,115.16881148729347,1.3853414121330023,16.279411824271087
22,116.27941182426741,115.1808746818945,0.8833036451448454,16.279411824271087
23,116.27941182426741,115.32002924498082,0.9016415759837711,16.279411824271087
24,116.27941182426741,115.2960860889658,0.9309960860262081,16.279411824271087
25,116.2829511929966,115.59428073240102,0.5472309537411304,16.28295119300026
26,116.36190850549583,115.5471904773423,0.783523551469819,16.46455053124537
27,116.43694500624991,115.17507502879602,1.1494929267697496,16.49051249539665
28,116.43694500624991,115.48010663217916,0.7969272654819856,16.49051249539665
29,116.43694500624991,115.51474279084633,0.8418988343869653,16.49051249539665
30,116.49668775256711,115.81447600616346,0.5389256271802186,16.543262766292163
31,116.49668775256711,115.3159868142281,1.3503586833925112,16.543262766292163
32,116.49668775256711,115.25801827685855,1.4687958779528862,16.543262766292163
33,116.5028652957749,115.59960133264914,0.9394431183462756,16.502865295778367
34,116.55889126901543,115.78987001830741,0.7407814758449068,16.55889126901901
35,116.55889126901543,115.74829848398,0.8724350724111231,16.55889126901901
36,116.55889126901543,115.65688370402282,0.6436917891404283,16.55889126901901
37,116.66999432028953,115.68210290111689,0.6890589072780741,16.857160031809347
38,116.66999432028953,115.47854365786938,1.41418511497,16.857160031809347
39,116.67835764357783,115.98824329557496,0.7194410944792172,16.753705991907555
40,116.67835764357783,115.7417588007601,0.8760417284973065,16.753705991907555
41,116.67835764357783,115.76099211163766,1.0808925475498736,16.753705991907555
42,116.79135083373733,115.89546161074388,0.8801561168151201,16.798070747360736
43,117.01777248760735,116.15081175334377,0.7838372109079699,17.01777248761061
44,117.0278355673509,115.99106870701628,0.9171495687248479,17.02783556735407
45,117.0278355673509,116.01081548275216,0.946581317299214,17.02783556735407
46,117.0278355673509,116.15013825541126,0.7422975273082724,17.02783556735407
47,117.0278355673509,116.1056382286428,0.8340045693711213,17.02783556735407
48,117.0278355673509,116.15895028987289,0.6760225174619925,17.02783556735407
49,117.07403088281512,116.01121380146856,0.9403685370851198,17.07746770285566
50,117.10375414194296,116.0375982884115,1.0760753691678278,17.280363151831427
51,117.16839475430861,116.17081319439902,0.7510630486315357,17.241511535967728
52,117.28376088225636,116.17694048456619,0.9846075291561143,17.33600543279554
53,117.44686850925595,116.20435783061258,1.0136375133662852,17.446868509259097
54,117.44686850925595,116.18898993848589,1.88695301964602,17.446868509259097
55,117.44686850925595,116.32888841563967,0.9016199266785617,17.446868509259097
56,117.44686850925595,116.16027729770639,1.2073407476866074,17.446868509259097
57,117.44686850925595,116.08432366503966,1.1696921991107045,17.446868509259097
58,117.44686850925595,116.10186445327997,1.272844931854043,17.446868509259097
59,117.44686850925595,116.31084113798538,0.934241453746167,17.446868509259097
60,117.44686850925595,116.4287049026341,0.9144616282054858,17.446868509259097
61,117.44686850925595,116.24973837994028,1.7302171615791178,17.446868509259097
62,117.44686850925595,116.0007122470429,1.3188192259369205,17.446868509259097
63,117.44686850925595,116.29706111586216,1.079959518298013,17.446868509259097
64,117.44686850925595,116.548574447781,0.9229090508731719,17.446868509259097
65,117.44686850925595,116.50259947955527,1.0343991600135882,17.446868509259097
66,117.44686850925595,116.46399752935268,1.2766744731161939,17.446868509259097
67,117.49073785278463,116.5359595410823,0.7689097200736672,17.49073785278789
68,117.51970268853434,116.37266957028238,1.3894613981998083,17.519702688537567
69,117.51970268853434,116.46428146461953,1.5044365096166772,17.519702688537567
70,117.51970268853434,116.39822083025865,1.161448982620836,17.519702688537567
71,117.51970268853434,116.28556695782817,1.2363469278521528,17.519702688537567
72,117.52926670450361,116.43737985665871,1.2609730640289292,17.529266704506835
73,117.57688693912182,116.45236785689532,1.4426487972883184,17.576886939125064
74,117.57688693912182,116.32925158567541,1.4915491732462345,17.576886939125064
75,117.57688693912182,116.3137652789187,1.106850828228071,17.576886939125064
76,117.60178933712088,116.38370577951268,1.3780263672316344,17.60178933712426
77,117.60178933712088,116.77708310302995,0.7198485309161464,17.60178933712426
78,117.60178933712088,116.80500733551646,1.025478148478838,17.60178933712426
79,117.60178933712088,116.83069408374617,0.7094713765471438,17.60178933712426
80,117.60178933712088,116.75257846955186,0.9079649642373034,17.60178933712426
81,117.67652570625859,116.69244778213184,0.9533471037350167,17.676525706261913
82,117.67652570625859,116.48574055574828,1.05956343092567,17.676525706261913
83,117.67814012283806,116.62684565638062,1.168063759471097,17.678140122841356
84,117.69139799308962,116.86365784808866,0.74462850467418,17.711934902199676
85,117.69139799308962,116.77072106042186,0.8201944211203676,17.711934902199676
86,117.79275353080706,116.9105799004858,0.7133751676567586,17.877170307819114
87,117.79275353080706,116.61910170847982,1.139226018135297,17.877170307819114
88,117.79275353080706,116.72954328277669,0.9450365500843103,17.877170307819114
89,117.88575722354857,116.59921781186226,1.001049793896011,17.88575722355175
90,117.88575722354857,116.96204265081029,0.7472352565943687,17.88575722355175
91,117.88575722354857,116.90816509999647,1.137279702339905,17.88575722355175
92,117.88575722354857,117.06233007528394,0.9095575082238149,17.88575722355175
93,117.89367419681761,117.06443493027211,0.7458092769050343,17.893674196820776
94,117.89367419681761,116.79455883258332,1.1192457636401967,17.893674196820776
95,117.89367419681761,116.83685749326727,1.35180697873039,17.893674196820776
96,117.89367419681761,116.97085110557904,1.0012214916814055,17.893674196820776
97,117.90353330863078,117.19509837696963,0.8728326086869351,17.903533308633957
98,117.93553113435833,117.1477012321758,0.8081162863977323,17.9355311343615
99,117.93553113435833,117.30650113828166,0.5438737250991359,17.9355311343615
100,117.93553113435833,117.34794346437786,0.44536122305500736,17.9355311343615
101,117.93553113435833,117.20165958404807,1.0715204641112004,17.9355311343615
102,117.93553113435833,116.95762026285902,0.7630261234563284,17.9355311343615
103,117.93553113435833,116.85801857721675,1.0643951651236772,17.9355311343615
104,117.93553113435833,116.76355376353641,1.0883235045402815,17.9355311343615
105,117.93553113435833,116.84237140851462,1.0190046694053363,17.9355311343615
106,117.93553113435833,116.58297354477655,1.6005787322373657,17.9355311343615
107,117.93553113435833,116.5774047190085,1.301147533451182,17.9355311343615
108,117.93553113435833,116.9396448595707,0.812997374492505,17.9355311343615
109,117.93553113435833,117.00024021362944,0.8827872857743928,17.9355311343615
110,117.93723167589083,117.16805631031156,0.8203863266452583,17.937231675893997
111,117.93723167589083,117.1733011123953,0.8133218290389722,17.937231675893997
112,117.93723167589083,117.26128143164831,0.9269878294299893,17.937231675893997
113,117.93723167589083,117.20478003717626,1.2267330019575287,17.937231675893997
114,117.93723167589083,117.38694043998242,0.7875264843005998,17.937231675893997
115,117.96033279370397,117.28224157532237,0.7248885496452407,17.960332793707142
116,117.96033279370397,117.25541312497917,0.6369630330883893,17.960332793707142
117,117.96033279370397,117.19830902465122,0.8089072193280564,17.960332793707142
118,117.96033279370397,117.23431355345075,0.8495303653624271,17.960332793707142
119,117.96033279370397,117.2165175291344,0.9006055062223239,17.960332793707142
120,117.96033279370397,117.16436246660045,0.7809267211808282,17.960332793707142
121,117.96033279370397,117.09213428860485,0.9281553115693114,17.960332793707142
122,117.96953342941507,117.25665342321344,0.6190206292989385,17.969533429418213
123,117.96953342941507,117.1192926027109,0.8672307939084065,17.969533429418213
124,117.96953342941507,117.20299596816801,0.5172073168223056,17.969533429418213
125,117.96953342941507,116.88925224423085,1.227514088586806,17.969533429418213
126,117.96953342941507,116.98460616611254,1.0023728309119238,17.969533429418213
127,117.96953342941507,117.37096313328246,0.6744463777697226,17.969533429418213
128,117.96953342941507,117.33773633687197,0.845067330062985,17.969533429418213
129,117.97253977333605,117.3848987912666,0.5584206866719592,17.972539773339204
130,117.97816164713153,117.40861310244196,0.6251278581966245,17.97816164713474
131,117.97816164713153,117.38697775475048,0.6398029882577383,17.97816164713474
132,117.97816164713153,117.1373809607338,0.9435817211655002,17.97816164713474
133,117.97816164713153,117.04639397415042,0.7801939481261522,17.97816164713474
134,117.97816164713153,116.92511037739925,1.7532487029328334,17.97816164713474
135,117.97833492442737,117.18358692074175,1.0755089483930145,17.97833492443059
136,117.97833492442737,117.12574107501995,1.1192994653084318,17.97833492443059
137,117.97833492442737,117.46838881797663,0.5758890252849121,17.97833492443059
138,117.97988017280636,117.24559764786062,0.6321279503393226,17.97988017280956
139,117.98048499213104,117.1034062157475,0.9130643163324327,17.99315929684724
140,117.98048499213104,117.01552310298995,1.019129649027821,17.99315929684724
141,117.98048499213104,116.7895918058568,1.343221899050592,17.99315929684724
142,117.98048499213104,116.62340866560214,1.942478178166946,17.99315929684724
143,117.98695079349415,117.07342208018353,0.9239307722153947,17.98695079349731
144,117.98695079349415,117.10674301655735,1.1111406473592258,17.98695079349731
145,117.99342087767694,117.12107939985013,0.7886284180492439,18.02060434581121
146,117.99342087767694,117.19757810675121,0.752498703174997,18.02060434581121
147,117.99342087767694,117.26986822847972,0.7194569480489599,18.02060434581121
148,118.0255769341536,117.336395275939,0.7468608532422498,18.036863177447444
149,118.0255769341536,117.24552299759871,0.8476098367810178,18.036863177447444
